Date,Revenue,COGS,Split,year,month,day,day_of_week,is_weekend,quarter,is_month_start,is_month_end,month_sin,month_cos,dow_sin,dow_cos,is_holiday,is_tet,active_promos,rev_lag_1,cogs_lag_1,rev_lag_7,cogs_lag_7,rev_lag_14,cogs_lag_14,rev_lag_30,cogs_lag_30,rev_lag_365,cogs_lag_365
2015-12-29,7760149.23,7689336.24,Train,2015,12,29,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,8179976.67,8163764.62,3719442.83,3727031.54,3089177.63,3106617.67,5018236.03,4955536.7,7063840.79,6908131.26
2015-12-30,5941753.52,5888436.34,Train,2015,12,30,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,7760149.23,7689336.24,3656481.63,3646146.76,2310884.14,2367574.49,4031497.64,4065929.95,5708142.92,5488862.89
2015-12-31,6375571.66,6217888.06,Train,2015,12,31,3,0,4,0,1,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,5941753.52,5888436.34,2398336.72,2262884.17,2671287.02,2646046.82,3221463.05,3262618.05,5625288.94,5528179.38
2016-01-01,5846204.33,5354701.23,Train,2016,1,1,4,0,1,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,1,6375571.66,6217888.06,3229207.58,3048061.85,2923802.97,2954646.8,953639.35,978207.15,4576460.18,4315048.16
2016-01-02,2558616.91,2072521.54,Train,2016,1,2,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,1,5846204.33,5354701.23,3645783.09,3633106.61,2965218.72,3081409.43,1852279.15,1907081.99,1625420.31,1281805.11
2016-01-03,2744446.82,2169775.39,Train,2016,1,3,6,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,2558616.91,2072521.54,5096354.17,5095420.51,3613917.61,3711607.1,2076429.7,2095572.96,1176312.94,876576.96
2016-01-04,2387838.0,1861702.6,Train,2016,1,4,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,2744446.82,2169775.39,8179976.67,8163764.62,5050481.76,5131271.18,2287846.3,2292826.58,2651400.23,2169221.09
2016-01-05,1557710.07,1249444.02,Train,2016,1,5,1,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,2387838.0,1861702.6,7760149.23,7689336.24,3719442.83,3727031.54,2028034.94,2013778.51,2457539.39,1930809.0
2016-01-06,2337143.16,1917221.35,Train,2016,1,6,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1557710.07,1249444.02,5941753.52,5888436.34,3656481.63,3646146.76,2286683.02,2364273.69,1621284.62,1301383.65
2016-01-07,2503287.51,2024858.69,Train,2016,1,7,3,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,2337143.16,1917221.35,6375571.66,6217888.06,2398336.72,2262884.17,2785090.6,2715044.46,1981408.07,1560596.56
2016-01-08,2738103.45,2202044.96,Train,2016,1,8,4,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,2503287.51,2024858.69,5846204.33,5354701.23,3229207.58,3048061.85,1648123.41,1664248.89,1318438.15,1057739.56
2016-01-09,3026961.32,2446095.09,Train,2016,1,9,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,2738103.45,2202044.96,2558616.91,2072521.54,3645783.09,3633106.61,2450848.03,2579079.6,2144901.8,1679915.91
2016-01-10,4122392.05,3201417.67,Train,2016,1,10,6,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,3026961.32,2446095.09,2744446.82,2169775.39,5096354.17,5095420.51,2027594.98,1955884.16,1830727.22,1385986.39
2016-01-11,3434076.67,2780091.13,Train,2016,1,11,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,4122392.05,3201417.67,2387838.0,1861702.6,8179976.67,8163764.62,2888573.7,2824587.14,3254430.17,2604455.39
2016-01-12,2627637.47,2110300.27,Train,2016,1,12,1,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,3434076.67,2780091.13,1557710.07,1249444.02,7760149.23,7689336.24,3442735.4,3382073.59,2427966.79,1902989.93
2016-01-13,2268324.18,1914275.35,Train,2016,1,13,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,2627637.47,2110300.27,2337143.16,1917221.35,5941753.52,5888436.34,3272227.86,3176504.37,2138729.21,1742327.89
2016-01-14,3247398.41,2705497.94,Train,2016,1,14,3,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,2268324.18,1914275.35,2503287.51,2024858.69,6375571.66,6217888.06,3089177.63,3106617.67,2835456.9,2191456.13
2016-01-15,3532606.36,3003599.85,Train,2016,1,15,4,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,3247398.41,2705497.94,2738103.45,2202044.96,5846204.33,5354701.23,2310884.14,2367574.49,2047933.05,1631831.77
2016-01-16,3856871.3,3138016.53,Train,2016,1,16,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,3532606.36,3003599.85,3026961.32,2446095.09,2558616.91,2072521.54,2671287.02,2646046.82,2569213.44,2030636.7
2016-01-17,4229318.34,3477169.21,Train,2016,1,17,6,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,3856871.3,3138016.53,4122392.05,3201417.67,2744446.82,2169775.39,2923802.97,2954646.8,2588700.22,2035239.72
2016-01-18,4105149.52,3409714.29,Train,2016,1,18,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,4229318.34,3477169.21,3434076.67,2780091.13,2387838.0,1861702.6,2965218.72,3081409.43,3021302.7,2433685.6
2016-01-19,2818234.03,2313238.83,Train,2016,1,19,1,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,4105149.52,3409714.29,2627637.47,2110300.27,1557710.07,1249444.02,3613917.61,3711607.1,2851705.68,2258471.9
2016-01-20,2842888.66,2294689.37,Train,2016,1,20,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,2818234.03,2313238.83,2268324.18,1914275.35,2337143.16,1917221.35,5050481.76,5131271.18,2455411.13,1957537.38
2016-01-21,3981191.66,3293021.93,Train,2016,1,21,3,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,2842888.66,2294689.37,3247398.41,2705497.94,2503287.51,2024858.69,3719442.83,3727031.54,2603856.87,2019373.54
2016-01-22,3322730.4,2667153.86,Train,2016,1,22,4,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,3981191.66,3293021.93,3532606.36,3003599.85,2738103.45,2202044.96,3656481.63,3646146.76,2683523.21,2190572.01
2016-01-23,3998813.29,3324513.23,Train,2016,1,23,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,3322730.4,2667153.86,3856871.3,3138016.53,3026961.32,2446095.09,2398336.72,2262884.17,2703262.73,2149537.87
2016-01-24,4734624.57,3904936.72,Train,2016,1,24,6,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,3998813.29,3324513.23,4229318.34,3477169.21,4122392.05,3201417.67,3229207.58,3048061.85,4004609.82,3181968.24
2016-01-25,5007306.32,4047871.63,Train,2016,1,25,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,4734624.57,3904936.72,4105149.52,3409714.29,3434076.67,2780091.13,3645783.09,3633106.61,4665645.74,3747345.78
2016-01-26,3544741.3,2876880.62,Train,2016,1,26,1,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,5007306.32,4047871.63,2818234.03,2313238.83,2627637.47,2110300.27,5096354.17,5095420.51,4084367.08,3209020.3
2016-01-27,4728554.45,3994526.08,Train,2016,1,27,2,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,3544741.3,2876880.62,2842888.66,2294689.37,2268324.18,1914275.35,8179976.67,8163764.62,3116141.82,2455632.77
2016-01-28,6717660.92,5529962.06,Train,2016,1,28,3,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,4728554.45,3994526.08,3981191.66,3293021.93,3247398.41,2705497.94,7760149.23,7689336.24,4612174.41,3603868.33
2016-01-29,5013253.01,4078543.96,Train,2016,1,29,4,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,6717660.92,5529962.06,3322730.4,2667153.86,3532606.36,3003599.85,5941753.52,5888436.34,5300109.93,4295752.25
2016-01-30,6920879.78,5546795.93,Train,2016,1,30,5,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,5013253.01,4078543.96,3998813.29,3324513.23,3856871.3,3138016.53,6375571.66,6217888.06,4336302.07,3457573.62
2016-01-31,6449751.32,5251383.47,Train,2016,1,31,6,1,1,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,6920879.78,5546795.93,4734624.57,3904936.72,4229318.34,3477169.21,5846204.33,5354701.23,4195901.17,3269383.7
2016-02-01,5200767.32,4131331.82,Train,2016,2,1,0,0,1,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,6449751.32,5251383.47,5007306.32,4047871.63,4105149.52,3409714.29,2558616.91,2072521.54,4977201.37,4063980.38
2016-02-02,2966994.87,2413250.92,Train,2016,2,2,1,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,5200767.32,4131331.82,3544741.3,2876880.62,2818234.03,2313238.83,2744446.82,2169775.39,2901454.29,2325361.53
2016-02-03,2273911.2,1841992.31,Train,2016,2,3,2,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,2966994.87,2413250.92,4728554.45,3994526.08,2842888.66,2294689.37,2387838.0,1861702.6,1779457.49,1427675.21
2016-02-04,2819439.59,2305544.16,Train,2016,2,4,3,0,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,2273911.2,1841992.31,6717660.92,5529962.06,3981191.66,3293021.93,1557710.07,1249444.02,2496729.14,2129083.48
2016-02-05,3680939.41,2987435.62,Train,2016,2,5,4,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,2819439.59,2305544.16,5013253.01,4078543.96,3322730.4,2667153.86,2337143.16,1917221.35,2500351.24,2064567.04
2016-02-06,4735761.79,3973322.09,Train,2016,2,6,5,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,3680939.41,2987435.62,6920879.78,5546795.93,3998813.29,3324513.23,2503287.51,2024858.69,3457294.9,2699578.13
2016-02-07,4032333.88,3144310.26,Train,2016,2,7,6,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,4735761.79,3973322.09,6449751.32,5251383.47,4734624.57,3904936.72,2738103.45,2202044.96,3570886.94,2952636.69
2016-02-08,3848593.44,3120549.68,Train,2016,2,8,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,4032333.88,3144310.26,5200767.32,4131331.82,5007306.32,4047871.63,3026961.32,2446095.09,4197082.23,3455113.24
2016-02-09,3979641.11,3286349.1,Train,2016,2,9,1,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,3848593.44,3120549.68,2966994.87,2413250.92,3544741.3,2876880.62,4122392.05,3201417.67,4490187.64,3675813.84
2016-02-10,3448601.24,2764263.83,Train,2016,2,10,2,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,3979641.11,3286349.1,2273911.2,1841992.31,4728554.45,3994526.08,3434076.67,2780091.13,2813867.9,2247526.75
2016-02-11,3717348.88,3000678.76,Train,2016,2,11,3,0,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,3448601.24,2764263.83,2819439.59,2305544.16,6717660.92,5529962.06,2627637.47,2110300.27,3311241.3,2623112.64
2016-02-12,4035900.93,3269439.67,Train,2016,2,12,4,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,3717348.88,3000678.76,3680939.41,2987435.62,5013253.01,4078543.96,2268324.18,1914275.35,3468141.29,2797170.91
2016-02-13,4701818.64,3727060.93,Train,2016,2,13,5,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,4035900.93,3269439.67,4735761.79,3973322.09,6920879.78,5546795.93,3247398.41,2705497.94,4164849.99,3458801.88
2016-02-14,4925684.12,4030980.54,Train,2016,2,14,6,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,4701818.64,3727060.93,4032333.88,3144310.26,6449751.32,5251383.47,3532606.36,3003599.85,4312422.12,3541992.72
2016-02-15,4588032.77,3702428.02,Train,2016,2,15,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,4925684.12,4030980.54,3848593.44,3120549.68,5200767.32,4131331.82,3856871.3,3138016.53,4757224.49,3925128.98
2016-02-16,3941056.12,3209642.29,Train,2016,2,16,1,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,4588032.77,3702428.02,3979641.11,3286349.1,2966994.87,2413250.92,4229318.34,3477169.21,4817928.66,3988291.36
2016-02-17,2962078.99,2374063.71,Train,2016,2,17,2,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,3941056.12,3209642.29,3448601.24,2764263.83,2273911.2,1841992.31,4105149.52,3409714.29,4293160.67,3537248.79
2016-02-18,4009498.5,3301336.9,Train,2016,2,18,3,0,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,2962078.99,2374063.71,3717348.88,3000678.76,2819439.59,2305544.16,2818234.03,2313238.83,3209407.04,2685036.44
2016-02-19,4571419.08,3665043.13,Train,2016,2,19,4,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,4009498.5,3301336.9,4035900.93,3269439.67,3680939.41,2987435.62,2842888.66,2294689.37,3793775.02,3109300.19
2016-02-20,5176883.79,4193086.14,Train,2016,2,20,5,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,4571419.08,3665043.13,4701818.64,3727060.93,4735761.79,3973322.09,3981191.66,3293021.93,4760336.65,3942085.3
2016-02-21,4758472.96,3843027.26,Train,2016,2,21,6,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,5176883.79,4193086.14,4925684.12,4030980.54,4032333.88,3144310.26,3322730.4,2667153.86,4368539.08,3544819.23
2016-02-22,4721935.01,3825599.58,Train,2016,2,22,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,4758472.96,3843027.26,4588032.77,3702428.02,3848593.44,3120549.68,3998813.29,3324513.23,5784606.22,4804964.15
2016-02-23,4550216.22,3722357.32,Train,2016,2,23,1,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,4721935.01,3825599.58,3941056.12,3209642.29,3979641.11,3286349.1,4734624.57,3904936.72,7360399.98,5966271.62
2016-02-24,5790273.07,4665515.38,Train,2016,2,24,2,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,4550216.22,3722357.32,2962078.99,2374063.71,3448601.24,2764263.83,5007306.32,4047871.63,5473140.47,4450268.77
2016-02-25,7677182.49,6237906.21,Train,2016,2,25,3,0,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,5790273.07,4665515.38,4009498.5,3301336.9,3717348.88,3000678.76,3544741.3,2876880.62,8502202.85,7083827.01
2016-02-26,7096236.89,5762106.77,Train,2016,2,26,4,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,7677182.49,6237906.21,4571419.08,3665043.13,4035900.93,3269439.67,4728554.45,3994526.08,6528340.52,5386905.64
2016-02-27,6837275.28,5301081.64,Train,2016,2,27,5,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,7096236.89,5762106.77,5176883.79,4193086.14,4701818.64,3727060.93,6717660.92,5529962.06,4695415.58,3896449.69
2016-02-28,5117740.12,4142676.19,Train,2016,2,28,6,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,6837275.28,5301081.64,4758472.96,3843027.26,4925684.12,4030980.54,5013253.01,4078543.96,3896812.17,3287398.94
2016-02-29,3529083.59,2843903.05,Train,2016,2,29,0,0,1,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,5117740.12,4142676.19,4721935.01,3825599.58,4588032.77,3702428.02,6920879.78,5546795.93,4612623.19,3760240.57
2016-03-01,709982.79,623398.17,Train,2016,3,1,1,0,1,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,3529083.59,2843903.05,4550216.22,3722357.32,3941056.12,3209642.29,6449751.32,5251383.47,1204115.66,996728.16
2016-03-02,1479744.0,1243049.71,Train,2016,3,2,2,0,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,709982.79,623398.17,5790273.07,4665515.38,2962078.99,2374063.71,5200767.32,4131331.82,2971078.12,2450231.82
2016-03-03,2251060.05,1853979.92,Train,2016,3,3,3,0,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,1479744.0,1243049.71,7677182.49,6237906.21,4009498.5,3301336.9,2966994.87,2413250.92,3275231.73,2540097.74
2016-03-04,2778579.79,2305820.78,Train,2016,3,4,4,0,1,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,2251060.05,1853979.92,7096236.89,5762106.77,4571419.08,3665043.13,2273911.2,1841992.31,3623778.02,2818823.69
2016-03-05,3472294.22,2819038.04,Train,2016,3,5,5,1,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,2778579.79,2305820.78,6837275.28,5301081.64,5176883.79,4193086.14,2819439.59,2305544.16,4126698.63,3333077.32
2016-03-06,3501407.51,2754054.05,Train,2016,3,6,6,1,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,3472294.22,2819038.04,5117740.12,4142676.19,4758472.96,3843027.26,3680939.41,2987435.62,3652751.16,2946148.77
2016-03-07,4275566.76,3544887.63,Train,2016,3,7,0,0,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,3501407.51,2754054.05,3529083.59,2843903.05,4721935.01,3825599.58,4735761.79,3973322.09,3679065.16,2903799.07
2016-03-08,4693887.34,3819333.06,Train,2016,3,8,1,0,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,4275566.76,3544887.63,709982.79,623398.17,4550216.22,3722357.32,4032333.88,3144310.26,4520902.2,3610296.4
2016-03-09,5050829.68,4101613.27,Train,2016,3,9,2,0,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,4693887.34,3819333.06,1479744.0,1243049.71,5790273.07,4665515.38,3848593.44,3120549.68,5042080.93,3980962.03
2016-03-10,7374516.48,5983967.59,Train,2016,3,10,3,0,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,5050829.68,4101613.27,2251060.05,1853979.92,7677182.49,6237906.21,3979641.11,3286349.1,6098020.8,4928286.75
2016-03-11,6281759.31,5065973.55,Train,2016,3,11,4,0,1,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,7374516.48,5983967.59,2778579.79,2305820.78,7096236.89,5762106.77,3448601.24,2764263.83,4869770.72,3760439.95
2016-03-12,4673863.75,3853834.05,Train,2016,3,12,5,1,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,6281759.31,5065973.55,3472294.22,2819038.04,6837275.28,5301081.64,3717348.88,3000678.76,3474969.89,2712283.16
2016-03-13,4655322.31,3707033.48,Train,2016,3,13,6,1,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,4673863.75,3853834.05,3501407.51,2754054.05,5117740.12,4142676.19,4035900.93,3269439.67,4711284.42,3671123.8
2016-03-14,5214530.57,4150309.08,Train,2016,3,14,0,0,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,4655322.31,3707033.48,4275566.76,3544887.63,3529083.59,2843903.05,4701818.64,3727060.93,5040735.75,4008157.53
2016-03-15,5319085.92,4384259.36,Train,2016,3,15,1,0,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,5214530.57,4150309.08,4693887.34,3819333.06,709982.79,623398.17,4925684.12,4030980.54,5602879.7,4422966.9
2016-03-16,6412758.35,5219744.05,Train,2016,3,16,2,0,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,5319085.92,4384259.36,5050829.68,4101613.27,1479744.0,1243049.71,4588032.77,3702428.02,5692241.74,4623906.32
2016-03-17,8569336.81,6809198.69,Train,2016,3,17,3,0,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,6412758.35,5219744.05,7374516.48,5983967.59,2251060.05,1853979.92,3941056.12,3209642.29,6793794.72,5583548.33
2016-03-18,6917674.02,5792586.92,Train,2016,3,18,4,0,1,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,1,8569336.81,6809198.69,6281759.31,5065973.55,2778579.79,2305820.78,2962078.99,2374063.71,6012381.06,5053767.27
2016-03-19,5852909.53,4990341.15,Train,2016,3,19,5,1,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,1,6917674.02,5792586.92,4673863.75,3853834.05,3472294.22,2819038.04,4009498.5,3301336.9,4887915.96,4122124.89
2016-03-20,4759469.17,3951071.76,Train,2016,3,20,6,1,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,1,5852909.53,4990341.15,4655322.31,3707033.48,3501407.51,2754054.05,4571419.08,3665043.13,4566270.71,4002288.11
2016-03-21,5534732.74,4759221.87,Train,2016,3,21,0,0,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,0,0,1,4759469.17,3951071.76,5214530.57,4150309.08,4275566.76,3544887.63,5176883.79,4193086.14,5271032.0,4721422.49
2016-03-22,5449314.63,4970365.56,Train,2016,3,22,1,0,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,1,5534732.74,4759221.87,5319085.92,4384259.36,4693887.34,3819333.06,4758472.96,3843027.26,5172623.98,4663072.48
2016-03-23,6046593.49,5532819.27,Train,2016,3,23,2,0,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,1,5449314.63,4970365.56,6412758.35,5219744.05,5050829.68,4101613.27,4721935.01,3825599.58,6187718.83,5662250.07
2016-03-24,7933448.72,7157854.93,Train,2016,3,24,3,0,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,1,6046593.49,5532819.27,8569336.81,6809198.69,7374516.48,5983967.59,4550216.22,3722357.32,6763449.95,6062883.43
